IID,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20
SYN0059,0.028194779810513788,0.0894536921434806,-0.029234077819485078,-0.09248583480749417,-0.01664060888013955,0.0686825807370935,0.002052571757125511,0.026281902754071374,-0.04382266617320731,0.06853738934493937,-0.030950317726485453,-0.0309774210965137,0.07726952088943659,0.028488293468757444,0.02215428126480373,0.06431365166592097,-0.014340922645433213,0.009682790632200759,0.00312078950109055,-0.045503291634621044
SYN0073,-0.03217111303649509,-0.0037966183991163327,-0.011154896254696267,0.014737436334917383,-0.07631842703015752,-0.019855397458029524,0.006407394868358965,-0.030649292546439503,0.01584795384401018,-0.0614960017130385,-0.046569634489340435,0.03264060192981975,0.048673921930126866,-0.0362922319483109,-0.0058765094054486,0.052298975798576425,0.007566408450866133,-0.08122953220373434,0.055822511401419,-0.11160872355969848
SYN0193,-0.036376101932661095,0.012643472132578352,-0.011624917985912362,0.004821493526662648,-0.053876336561500725,0.032426525809539676,-0.0424764614041258,-0.03365257869117486,-0.014042122635762553,0.015428180613491159,-0.05487844025100531,0.06013205532201317,-0.034952814857592385,0.016892159662553363,0.005265164411720806,-0.04254732207755937,0.007838562631198566,-0.04145691309005005,0.02912781747354183,-0.03730633405323191
SYN0372,0.03436835970091427,0.016895174448317937,-0.10018026644205574,-0.047946924113160275,0.03446149011270517,0.00015621231042691296,-0.058626655707315734,-0.04710530600494924,0.07368023322153493,-0.06076005080579151,0.07740793380389252,-0.058777633147009595,-0.0032416045478515184,-0.11281387937921693,-0.08040965189273647,-0.06610615153084175,0.03965694564645915,-0.018251925790102725,0.01500116760690076,0.039364024343106964
SYN0319,-0.031666491004802316,-0.07297966953608238,0.0280750602034868,-0.001127582085304197,0.01574002414861596,0.008697528444583786,-0.020973102611197027,0.06615257469125893,-0.016207613887420518,-0.0067248567901298465,-0.014759539223318038,0.0608223122235796,0.05824833148766072,-0.022069742236023884,-0.013839605093969077,-0.03759544920077344,0.04454917339560386,0.025303086489938967,0.009257572517717864,-0.07329835713052792
SYN0425,-0.02721996153936114,-0.0005423734593042916,-0.0684741211647961,0.04815348654166477,0.030791662206243495,0.028474761356627323,0.0339652538558466,0.015934654009240854,0.06264182523374459,0.021742149536299195,-0.007611374794302047,-0.007970502164056849,0.04023072568753645,-0.012356412503756893,-0.035466070365896885,-0.03796395857816043,0.024762981155908605,0.09717197718207819,0.004382348313251034,-0.026458646367252377
SYN0480,0.04820019318502666,0.03594959173101568,-0.010676742213607876,-0.02655911036885949,0.013855231608045021,0.04366360524181311,-0.06608341255173407,-0.016565079150452175,0.010318388281496985,-0.03447763566318496,-0.05898055501089637,-0.03634938918688293,0.10661582481832597,-0.060089081922540574,0.07673760529616833,0.009518367054042829,-0.027009278383091976,0.03317046432075563,-0.02424818037468786,0.052074316960522046
SYN0400,0.014036041983540273,0.0046386580208635265,0.021034209188467993,-0.040296959743735226,-0.01641528831259611,0.018062439479316517,-0.03275002001381371,0.04374683321642349,-0.06035530864570474,0.03856774509783096,-0.005524578229612579,0.040911409133221326,0.0430599028615381,0.028959111927354113,0.0029970168196163734,0.01887879539082325,0.0468476513254349,0.011409445095498674,-0.036957189080573945,0.09574049179117271
SYN0121,0.059184834287389694,-0.013552971292027333,0.16753862498338146,0.04836728345447141,0.04116873247918362,-0.01300234925216853,0.07295824678244274,-0.013933110499463917,0.011163619223379807,0.0006969088712684225,0.07140891699239005,-0.08327192143706436,-0.023824782351368628,0.015062214099842494,0.0963565710880808,-0.01718270836173427,-0.017656905972106892,-0.017633447331742907,0.09346880523682899,0.0005775610307237624
SYN0354,-0.0039541125420371895,-0.04330792953219563,-0.009221643611940823,-0.010018292396896753,-0.0050118216823044695,0.037768090901796336,-0.022012256819407626,-0.034578033718605745,-0.003023252703138658,0.05349099836891628,0.06384107580274805,0.04542887792485608,-0.021005928099469027,0.05480925152977002,-0.0529496865219876,-0.018027930862057128,0.00013727948373858006,-0.013274409774033734,-0.018040114811079443,0.03815594766522126
SYN0286,-0.06584284275195376,-0.00759026626346756,-0.011911831675451358,0.0026396952276397947,-0.002009395229981045,-0.002399077172388422,0.012144041437365496,0.012794622243690655,0.0068644477343605325,0.05329014459244902,0.035051323472914855,0.01886410724797878,-0.03758957044014444,0.04665617670797688,-0.03476631077307149,0.008439344105043508,0.049382653773952095,0.0147924537651258,-0.008647633669125007,0.004650348781741388
SYN0363,0.06409256985026116,-0.0005421221389079715,-0.021065234068717763,-0.035662814775035544,0.07749150179652227,0.022080433209378626,-0.08673517465527963,-0.008392046444490651,0.012341722820916506,0.03513835900744363,0.0198037571886278,-0.05574936850810385,0.05494196715850274,-0.01749940905088328,0.03647794749656693,0.015134225328124995,-0.03331653169415838,0.02123730376783992,0.07187368959193553,-0.05004350626552869
SYN0179,0.02432899276585424,-0.07612372201614508,-0.011411462714760488,0.04817362460534052,-0.03355358313817072,0.04254291274918687,-0.029355477267069725,0.01814871867856393,-0.03389583144074361,0.0020002937593542294,-0.04453121774205833,0.001668446460449336,-0.047768985120866685,0.031639040747629604,-0.01892639953373931,0.058816058873259566,-0.0006171194201098067,0.009049990708835564,0.02765960660099155,-0.009676764749287085
SYN0248,-0.07366703481017496,0.02891820772686909,0.0032559756765820833,0.06462455910543545,-0.05850897447116462,-0.03903914862699444,-0.029931220206656874,-0.06207728854049147,-0.061269334728874206,0.026610765962748553,-0.007206426934205272,-0.0038342275960947824,0.0029411740138564945,-0.04766205179947609,-0.06371030936316435,0.08044853295428195,0.007052207864837935,-0.03251976577501306,0.05138377314451387,0.018572327980011447
SYN0491,0.06702504845508758,0.0243323876061279,0.03182524748561401,-0.030375757994122517,-0.04461983248306144,0.0056298422597821605,-0.07610606053720384,-0.05851936530977414,-0.10390261424207398,-0.032831263897362725,-0.0132415775594049,-0.07508687184312515,0.012469540206650653,-0.06262631778908631,0.006430297975633482,-0.00912829364088272,-0.06864991122618701,0.08342188559129746,-0.07891338228166363,0.02496353037921155
SYN0051,-0.07575116043252003,0.005333772678778136,-0.012828795317216028,0.0660924935272542,-0.062430311665579205,-0.022695510984007378,-0.03010920457657132,0.035013753633480506,-0.010349504038717537,0.07300373557633623,0.025509189088470226,0.009372094922291853,-0.03618336178846143,0.020873507980349124,-0.029305781944542645,0.05922291128820805,0.036671680710031955,0.009387616611849852,0.06776679891603143,0.011195987427400278
SYN0449,0.08069312130033454,-0.0002695769341041216,0.03363286812119662,0.01164131087431463,-0.06497283470638524,-0.040650632249168026,0.004790586802501852,-0.07555532177321253,-0.02736489914401129,0.051892277096536814,0.028891882229780497,0.05784288840190445,-0.0032380661516537637,0.07865764289927031,0.02253651534494589,-0.004729292845380044,-0.0338488470853983,0.030759968935397963,-0.007900450917394575,0.0036405771854057284
SYN0270,-0.03703515739024547,-0.0024847188832330994,-0.011354076432262564,-0.02689091482247164,-0.0017634978872644814,-0.035593561110886136,-0.007206133371143232,-0.04881696051095708,0.06675501554130102,0.05572904610818098,-0.01465829159360869,-0.030923976311605046,-0.019134286217522604,-0.02220189714104437,-0.043103481600604274,0.05013697740627234,0.08873642792569492,0.013062492780228465,0.013279106404225754,0.014859259858466289
SYN0370,0.07769304320651149,-0.011304152695444767,-0.047131143813876536,-0.04893677450203591,0.0673100852731166,-0.010486330238862198,-0.07440710117788397,-0.010808915289268162,-0.06270202490626818,-0.01784347715455984,0.08580123749082004,0.04359050217755643,0.03417565140790699,0.041069898537577816,0.05419673092755539,0.020583456660310383,0.06498131269744384,-0.012960285137226005,0.07761162484945108,0.030202943365818954
SYN0412,0.02441143730136975,-0.05728160066506247,-0.06332894171585898,-0.052247496470019764,0.08393860464204438,0.023649871669375135,-0.06858815951695835,-0.036981100876116654,-0.005548293742950491,-0.016187689446590336,-0.014871926958537422,0.023776421155305816,-0.023726288555014362,-0.02601408727877423,-0.10591181128413954,0.013653715303895876,0.0168548615450788,0.004816794628366214,0.006738389299365444,0.0015333378885121552
SYN0485,0.0066680949611826355,0.09417394271555944,-0.0379955531666931,0.0502318374953021,0.006149802777215334,-0.05854559494493966,0.02526292410210399,-0.06222014605319301,-0.002264302593050055,-0.007676443918926138,-0.014893857861045525,-0.03711492168916708,-0.013933048638193094,-0.07761367259060044,-0.0560974239901954,0.008731756787287263,-0.0444691991204818,0.057050450854638515,0.007277918222973863,-0.07110649622712888
SYN0282,0.023136541482652297,0.05154281497030813,-0.0733513488660616,-0.00966880561974355,-0.005555782005263748,-0.011350298313653874,0.02632095198504821,0.04516039738371039,-0.0037272430514712525,-0.0010590226720154216,0.027970172222581163,-0.025366131288423785,-0.017600547127805885,0.05235981879848018,-0.046991663072589625,0.01914484346913547,-0.005345764843466152,-0.008887497626574073,0.03283170723652001,-0.013269221076490005
SYN0294,-0.062042491378634476,-0.01430591676768696,-0.023387306781226077,-0.03880074891184697,-0.0001616431596208985,-0.011649347104749503,-0.04426679763362048,-0.046692447851012266,0.017432276961232528,-0.0380723987253277,0.03129043211134293,-0.016147395735255175,-0.019669086839071034,0.03221721517865726,-0.11888128961479333,0.002600597322979028,0.00929779948616999,0.078873760313663,-0.08066549766396425,-0.009255514294496628
SYN0265,-0.01990097499148933,0.04350658321541367,-0.07614856944976804,0.034013880455215834,-0.0359695653033436,0.0044068587390127005,0.0316552286264498,0.037562574018526695,0.030557151752198582,-0.006041722027520704,-0.035996387726936106,0.018418626805135653,-0.06353752412105956,0.020629432286519235,0.02251885964045976,0.00422853340061955,0.060909809981372284,-0.03508711924383066,-0.04695421857381937,0.02078194463692722
SYN0295,-0.030351778186580816,-0.035997847727476794,-0.07759049284365875,0.03618076813670121,0.0040299635965438604,-0.004916994780440411,0.047218679025688284,-0.031321744233234465,0.07673827273753439,-0.020223298876093053,0.013605295951071326,-0.019295578357743648,0.05039200612076267,0.0026712699330383267,0.07013938664321319,0.010929359257432335,0.06784623043738042,-0.02002996967949613,-0.03552792473402459,-0.033827416225762026
SYN0378,-0.04311098833394185,-0.031773831929136756,-0.035139359416733906,-0.05518880568604702,0.013335712102043618,0.06266446438020885,0.062044542419020354,0.030285763640285592,0.020003039031918784,-0.07714811514838747,-0.05471349455732924,-0.0314755039533635,-0.08107830014412978,-0.017985102641256398,-0.027825500519712783,0.02968905246911238,0.019668960906969665,-0.0037587952601982446,-0.04712852515939234,-0.014277850197007605
SYN0342,-0.020232671336620153,-0.04889416457250942,-0.016922229161069925,-0.0686524015074866,-0.053032407963601084,0.10177151384821581,0.030047163185255264,0.018688730823788604,-0.010674854324138207,-0.0474690845602439,0.031348013623737604,-0.03421888512356853,0.029068019692203257,-0.012654384232153619,-0.011038841899343928,0.020029237577245302,-0.013820840047833474,-0.05481139051971014,0.014484742515150304,0.06250984957343673
SYN0351,1.3758427879608629e-05,-0.07596574973674133,-0.03623145465944973,-0.020263731042590664,-0.023596474675545924,0.021712858416808176,-0.014729429330022374,-0.0038603736293385885,0.020568767404497368,-0.010779822271058902,0.0012139886702057687,0.05269862678610533,-0.0012953347225622873,0.021284186720973635,0.05319853175548019,0.0029812770499337412,-0.03149414541875705,0.012574225988747991,0.02636659259532106,-0.02865953162504669
SYN0285,-0.03443273889886386,-0.08497916610264919,0.00922123734501412,0.021487399657684085,0.014143804407720138,0.020886398622902435,-0.020102844281821186,-0.053153122350599706,-0.06927892241193508,0.0065581541511050495,0.016574869485785845,-0.035984398942757706,0.09093323821944348,0.010553885920595243,-0.05172994710611755,0.03961280352879248,-0.09710101567633049,0.045113770785032994,0.08960187192803987,0.05971552138342164
SYN0300,0.023137055280258948,0.04033814974251918,0.006119959482105809,-0.02129009618871806,0.021851417271993728,-0.03497430543472648,0.031002178456875494,-0.0167645214076457,0.005900945737745113,0.0037764958125121196,0.00798599747870278,0.055612520621933864,-0.002053992867322217,0.03439463234224531,-0.01472706662161157,-0.01838400876204686,-0.06675668219526774,0.0009888929824820542,-0.020382098286667896,-0.02344591924059424
SYN0102,-0.1216866531062672,-0.013185402370088079,0.0830358909560202,0.049047748520376105,0.029531359840864732,0.07908515441638315,-0.07937409135014238,-0.01644417895821392,-0.014839897200864337,0.009414718941826834,0.07455935429488925,0.0027637060575086874,-0.01358135780766787,-0.008919646439944334,0.015302282422667452,-0.05185656919559456,0.015813289954694963,-0.04588390786182207,-0.051457220794541327,0.003104302566930965
SYN0247,0.021981352907737207,0.0002980889478002459,0.010499883399435708,-0.011953100862115247,0.014788881029072304,-0.022963013878532425,0.01361422500146632,0.0077050102130690416,0.03354927693401547,-0.023052917267783003,-0.020248997757443793,0.002198835330068506,-0.02039211017058936,-0.06336297088877763,0.08962428431642905,-0.04014990745227086,-0.020217319106722222,-0.06705055134804201,-0.02567972668013228,0.005136126703977244
SYN0184,0.011230190873951332,-0.012096868521793518,-0.002406741529394528,0.033725158194748014,-0.004575171767687163,0.0941949090905293,0.042521733034073965,-0.0282180820291063,-0.027138240384588723,-0.003094582476962784,0.008148286975106311,-0.0010910767278254027,-0.07634712731953187,0.040225647650563086,-0.059347013922296556,-0.043891917356325694,0.03237512099220747,-0.04498429784748485,-0.04841675191435111,-0.054524759077078
SYN0479,0.046626799123719344,0.047393440371681035,-0.09781292437188904,0.02221649511826727,-0.07469156637942598,-0.052005983528190025,-0.07328610827015224,0.018532331812833317,0.04143706447726576,-0.03357583375438872,0.025717326688009492,-0.05773324547807667,0.03274943513987986,0.05106931005897259,-0.07760398508654832,0.02842464721827201,0.003387482828517819,0.002936713384809605,-0.01234755233579202,-0.06748745881461236
SYN0212,-0.03627112129270057,-0.058644211531762275,0.023504469711446603,-0.1130177892836146,0.07189970875403018,-0.030967480045724232,0.04001429449963085,0.02896605587651331,-0.042296170423849484,0.017591419341373718,0.03406690413466788,-0.002131185507534143,0.049156162857138856,0.03232416675331493,0.0034594655443076472,-0.0706466805366876,-0.013355581515886918,0.03606810261905238,0.007902429141893845,0.01650028007541894
SYN0494,-0.017516554230686838,-0.0183204465461644,-0.0491114583112372,-0.006688344682476898,0.023073902018918107,0.036706561564401774,-0.10773808064743434,-0.01210718848752391,-0.0002144648516259741,0.015587583778528757,0.04601323992487406,0.09125992293919408,0.05708499143866216,0.09279337740184243,-0.020214952806314364,0.031209819530830758,-0.06449279037229762,-0.025696877390406502,0.02560604389687253,-0.026870727244496555
SYN0065,0.0415069223596002,-0.03279658315964025,-0.015658489195898306,-0.0516248211216861,-0.005321834748618889,0.03823770909651168,-0.0986035049534179,0.06719024304115662,0.009803611092057525,0.020811619009182537,-0.044852619511667094,-0.003750262874146943,-0.07116917107680283,-0.0034208454335719696,0.04591262392637266,0.09297318498167369,-0.06817069286771953,0.05582578450009057,0.03628616961072142,0.0072284853968588685
SYN0439,0.06604392630497757,-0.011438196738112019,0.03577881022638846,-0.007086114579040832,0.009816843129117282,-0.00499006915226004,0.04586840958420357,-0.014557749784376803,-0.024549690071365895,0.1021568491273273,-0.047355266228965555,-0.004563672434557387,-0.06859799157868558,-0.025333921117157907,-0.06218828408420032,0.04084762118410025,0.022522018095247526,-0.005126747287873315,-0.059690159460905966,-0.012418575447061481
SYN0155,0.0338556768382984,-0.003082341377576429,0.04063828518918709,0.047125896196811894,-0.04481589413188058,-0.029436308298427617,-0.045285745030514274,0.07207165032647812,0.02139830018700301,0.018611554383806975,0.032040356599092615,0.01060440874997026,0.005183535566090804,-0.05816665318569649,0.028538126519948075,-0.09587619525996392,0.009421521833501015,-0.010131857825224024,-0.08449860159851363,-0.02879683659174173
SYN0345,-0.083101170399733,0.0649963256982746,-0.024603615930174197,-0.014131012459091787,-0.023308977777499604,-0.02147667979790625,-0.011489656415425433,0.03163173722485444,0.002205817447955803,-0.0488306735322015,0.040244255598276414,-0.015517660793678641,0.003500333351664382,0.04424129063246915,-0.0418258456234775,-0.04517273143414308,-0.05695340847664157,0.02000020544814522,-0.027056058494252442,0.0015788043740413917
SYN0231,0.05192163500919579,0.09055855627093869,-0.053267852701020434,0.04954583432874033,0.010019338933112907,-0.050939628154042516,0.03499928323261192,0.01280967787723868,-0.10391141831370679,-0.034906273423415,-0.013267549498218331,-0.005343912635725269,0.015795228687350282,-0.017413903744491376,0.08660240291806594,-0.04608115209929637,-0.013758823059456757,0.012241798905150168,0.032723371515623365,0.0332923184020857
SYN0157,0.006473697510507896,0.038865606811498477,0.039997614506995245,-0.03865906676843485,0.012017588114920147,0.014136101427269582,0.004421289311525652,-0.02470073372089045,0.05937641242906184,-0.047065702400943786,0.04804211428082273,0.011572675119266603,0.024122874799612795,-0.006962720389857563,-0.011880907066845416,0.031505783618833036,-0.07299086477023219,0.07510135591285298,0.07442989163271,-0.07642576634459133
SYN0199,0.03467749498767795,0.03535055953070533,-0.08032674105525181,0.022985172301722315,-0.03156577972043799,-0.0828714897798093,0.030506777356692785,0.06746776890078336,0.015170982900113546,0.02491646726953459,0.012211470827910803,-0.00368720569709014,0.03998299726827197,0.034341799673351575,0.019787309922329403,0.0071708769623177095,0.0387299350840805,-0.040928707225565686,-0.03359302521594788,0.04168899363652375
SYN0371,0.09512180003162453,-0.02341309188690896,0.07378750219183763,-0.1020185724296251,0.022616171143735552,0.06310239512836349,-0.010227200788522314,-0.011621367609656824,-0.02240674521154331,0.054003465868425686,0.06039887749967659,-0.034076193872649124,-0.03847195651630493,-0.0399572739181086,0.017154892700154616,0.02046215960096817,-0.04163973040594529,0.028687258033970656,-0.07426365540945518,0.09827723714862475
SYN0384,0.07661631040464317,-0.05663516089291056,-0.04187494324879838,-0.11829292702639589,0.02265364046017233,0.03728440599051542,0.023982541989883296,-0.038073392753751746,0.02495682121515726,-0.0006629293327488261,0.0068379114388922085,-0.0029738213977439604,-0.04503157900864508,-0.00645748931993126,-0.06831085767759307,0.06921524597085141,-0.028348458956105625,-0.009363976539015969,0.010020125899048674,-0.05397200661731861
SYN0009,0.01741914705393218,-0.020643742637545558,-0.011094578431136112,0.029698207231248833,-0.024460440899790232,0.05120835787284359,0.035886138424661394,0.04589203956301357,0.019552050564027465,0.06433879754830073,-0.04362249254757268,-0.03747068978093769,-0.08658367809079306,0.05291665486204813,0.0002596509063636743,-0.030010442362176773,-0.053879157406980786,-0.03340551423676564,0.10844846834713909,0.04078941449111566
SYN0476,0.053063864951824684,-0.03057865247912967,0.004076996864448525,-0.0021957239125473616,-0.07417088111589482,0.04975481949695671,0.0022650975707782972,0.03406150425620723,0.004320176439386279,-0.02322842262530248,-0.04109342173931241,0.01986229023737765,-0.018774550698128358,-0.03263973886131946,0.04428021943535103,-0.03794734813390377,0.024284863662598553,0.07860529260784808,-0.049273043980888664,0.02088492194035592
SYN0134,0.05392089156835109,-0.04406301728066221,0.014344811263093959,0.023779362954164412,0.054997314663926516,-0.015398504764516843,-0.022149108104179954,0.07022666075735794,0.002880852166025428,0.038874066022689086,-0.04190203791365443,-0.032462861551343015,0.0562655732049401,0.03282095021999908,0.0023863649421821806,-0.040277214005658174,0.0029671495946891582,0.033452477972065485,0.00915007497782255,0.062037784983586135
SYN0243,0.026525290253545844,0.044328782440048946,-0.03863101007273853,0.008990480593546372,-0.0030006599304634616,0.05610996603871179,0.05185623426104551,0.012203632083979538,-0.011928489060200453,-0.04055093913450018,0.01218367083477237,-0.025331456714803444,-0.0019876432216543445,0.024965217055264995,0.005839248595972573,0.02767739547101908,-0.010040849852408749,0.009957347116382933,-0.08262470756319466,0.0737026641052642
SYN0283,-0.052408407706196744,0.03119926848659969,-0.03838902929356039,-0.05225438864294131,-0.06372756889974066,-0.013191205764577968,0.021317789913432656,0.05254118142406037,-0.05475400664160396,-0.03511489748088022,-0.0008264061423559174,0.06254282264141027,0.06286774621376617,-0.0313364357544425,0.02596263298627193,0.015104027581185283,-0.006633403056668639,-0.0018905610641084813,-0.027588168618153792,0.06032457029819364
SYN0255,0.05349903538424407,0.06381946089581887,-0.08267255323580512,0.010799979084377048,-0.05016906341740201,0.030383371886916512,0.00893006273434079,0.04322614723573721,0.034737795298299165,-0.072260713121905,-0.06528860037899172,-0.05268163215030208,-0.02206806564282718,0.01587409081111414,-0.0341794877933245,-0.03892262649545706,-0.0319704486621814,0.054657165307049733,-0.021834936632031232,-0.010650472346934966
SYN0260,-0.024668526949684636,0.05312724112962453,0.003635914048026045,0.016447565541449004,-0.0051579255846490564,0.04762420747006364,-0.040662286217931845,-0.04924333641395672,-0.0020876864627371707,-0.0018815489466799547,-0.027069255392269995,-0.020091882385928156,-0.012345337238434291,-0.0003513214355633517,-0.0035871740318879053,-0.00879482285731539,0.07785562831982998,0.009438964702341974,-0.0353653980302907,-0.010083080996754796
SYN0083,0.006485347417378149,0.012873386868113056,0.07159597082392127,0.04676165805842856,-0.002132942964768523,-0.07246876531508065,-0.039145033649612096,0.007146385116552702,-0.020024114570843944,-0.03541527277020309,-0.05658217007349761,0.04311836718798199,0.05594782524897556,-0.020758554032311628,0.06337836636512571,-0.011292848063391016,0.09418058928188769,-0.009764927925478749,-0.02147677619660458,-0.02953138460326079
SYN0087,0.04316435066378977,-0.04954800971395035,0.021574658765997134,0.06564233343950177,-0.02443906429514349,0.0021159682321417878,-0.03379600103931099,0.006822062446200561,-0.051337633624226185,-0.045221423235938064,0.009211970343968943,-0.07779674447472319,0.07710519856381283,0.038255363686129994,0.027594892094724797,0.030595786390909693,0.011940362884496692,0.04612601264289329,0.029617803859884283,-0.04394043804176578
SYN0180,-0.09449985044384179,-0.031247453627356644,-0.016679745483570013,0.005322956597655231,0.014104804070885005,-0.025584904636085214,0.01623301156397903,0.03433659171005041,0.013222353272748724,-0.003437863352174864,-0.04364667750907533,-0.011423720976432766,0.008165104231432735,-0.028798113266272962,-0.04078913195749139,-0.029530833925018388,-0.004334709645292594,0.07989785387081838,-0.0480974171323446,-0.12207961461414688
SYN0316,-0.0012332821494399318,-0.015844371318310735,0.02266501535961371,-0.005760114399476884,-0.031128990588940062,-0.0016835799368248312,-0.032596658832340475,-0.02396913028239108,0.022042272884158477,-0.00937959565674721,0.04637020865799933,0.06438368616942748,-0.023512412603013438,0.005735711493624076,-0.035368517805560405,-0.02127774971340752,0.053261684020539254,-0.022893537363504485,-0.05891608366345313,-0.06399971118181363
SYN0389,-0.021707129260301508,-0.07669836913666413,-0.02220976918483295,0.02007270881996419,-0.00862847270198728,-0.012826246161679938,-0.04881110514773458,-0.01765620997761795,0.0027288977602396972,-0.022311333216701368,0.026382703771730725,0.01643345617104918,0.025967628177026702,0.011585794438105793,0.04573811311414883,-0.0031628164940234065,-0.05407524478928631,-0.017262506106424134,-0.0861600400349577,-0.07374379808491051
SYN0366,-0.01643384139892312,-0.051889338716251884,0.022476557814175617,-0.03774503537119541,0.004064573106163725,-0.020540152660780908,0.017723695255626684,0.007126417630568739,0.07363865967067171,-0.08452669470778341,0.010213725644697212,-0.012203607945432222,-0.06435182213773905,0.03416776407778014,-0.03618331751024094,0.0409180923549624,0.0376203415901731,-0.05205276720486141,-0.030393603446208766,-0.011852291444508611
SYN0262,0.029792357979391688,-0.015980527056733095,-0.011993635294863627,0.0774370678312628,-0.026116565174942704,-0.032846498210822465,0.03151559570830169,-0.019660430925084554,-0.07610839206570919,0.0856964101635695,0.004350145979227649,-0.011665062266143323,-0.02358461533693049,-0.026496296802406952,-0.10319312755757623,-0.014897159696322354,-0.01900609916399609,-0.056327215912379484,-0.015432101069964902,0.010863609140136012
SYN0408,-0.03386247169098808,-0.027196484680705072,0.04556734482942812,-0.04016508522600333,0.04990537500740087,-0.03368597957330967,-0.013737093350270475,-0.006012159247317613,0.011575666359916983,0.004505816386665532,0.06910514321608106,-0.010112502442087135,-0.0165085446320675,0.05595802537780772,0.049011729328423376,-0.013798675983319015,-0.03289754370655178,-0.0218188538546113,-0.019175565619408006,-0.10028773430560099
SYN0105,-0.019969171021580794,0.04355333220075744,0.036951529714107194,-0.01751552117080717,0.021107791536746558,0.044423268430875344,-0.08291179375533096,0.017285816068171544,0.04220180169307782,-7.434565773267666e-06,0.03828974269208405,0.030525839070029776,-0.021954101193741086,-0.1027532516410004,0.01358642856984014,-0.08667879118262839,0.09886625716939511,0.0011368035074962354,-0.022078551254614137,0.02809335748874013
SYN0359,-0.0008859137004789888,-0.011981911325560927,0.06669913243200627,0.0019089262726246393,0.010027971442135526,0.04224372443207261,0.026361453382043265,0.0787490026968688,-0.03544086815570445,0.011955779852180302,0.08540288569817409,0.025986194730442235,0.020809374847335627,0.06521792389240141,0.02753704162074995,-0.06868015768689788,-0.03862340005572244,0.03452733800615096,-0.002666465605374782,0.0042511007093746535
SYN0148,-0.05696350696040697,-0.0019173628552293786,0.05114738300516291,0.005661991316443727,0.04418377734104796,0.03678225840217328,-0.03383079300279473,-0.02514226263225729,0.07687247559640334,0.033129295442338814,0.042601382726089265,0.05546178442470888,-0.0463919456180579,0.013255709476427692,0.01201602657793109,0.03865640269300815,-0.040492455186762054,-0.06029524044520356,0.07093983297477685,0.009114304716782573
SYN0357,0.08519364915580009,-0.03333303244399444,-0.008375073312378082,-0.017727040747861102,0.046291136088923386,0.05234152264781911,-0.02299071943144719,0.12547733898178365,-0.05513951141295985,-0.0018462795436315542,0.06841654224145718,0.07018113961741985,0.03295669557591346,-0.0321406534272846,-0.005072052141524767,0.0065861498285612495,-0.07624807125276586,0.09472346655590809,0.058565440489306855,0.04864347135757137
SYN0448,0.037545361585935855,-0.034847396157023355,0.04790558501016935,0.04197024515070629,-0.02986523075118083,0.029889743310198058,0.03444544308394928,-0.04136231204949308,0.09845998055681886,-0.00819343045928761,0.024056937208562043,0.01626544513771355,0.014287986009816681,-0.03507859385394852,0.054882539340550866,0.00010359518731288234,0.0605651363394019,0.014415219212031196,-0.005459420819737566,-0.007325421559327496
SYN0437,0.055668229259725005,-0.011701829677673987,-0.025257501542345,0.043752332187882256,0.013798951562034168,-0.0034475413699425485,0.028883184789469142,-0.07392889827535142,-0.06903176943826268,-0.03588293820756812,0.014591667537400238,-0.03582793119756359,-0.0194186468311827,0.030438945604526826,0.04461624607278461,0.031736366201822595,0.09527301525868367,-0.014074126729685645,0.010446343635998055,0.05651339369412821
SYN0237,0.031156043872999365,0.013640981829038385,0.03701452241236866,0.026534289916912836,-0.04398610016087372,-0.055861059381422745,0.10176442102364498,0.09103446426852554,0.035785947619060114,0.02561090410032522,0.007125992635121577,0.03777440274999421,-0.05531446931449119,0.02716472758129053,0.10821503462728582,0.08695187401241915,-0.062492135227865564,0.0027455665228712247,0.008133438174301748,0.00783699350016885
SYN0284,0.02234959970073382,0.023921370782183905,-0.0008089960860549433,-0.08429035084394455,0.008110567572593756,-0.03656883751192859,0.010136134360328581,-0.0407357068206786,0.042771316278893634,-0.0689200768544876,-0.07780806423923707,-0.019278130996112114,-9.10948322065617e-05,0.02267951138102309,-0.04221189245987627,0.003666254086305531,0.04591316060661101,-0.03353537300012063,-0.030041174392471094,0.033713828938488406
SYN0313,-0.02621512159508347,0.004799759279459783,0.008312084615705638,0.04836033294862264,0.030772532600313766,-0.04449913301759432,-0.09718442040907772,0.022523753662831773,-0.03250019624713657,-0.11629631046650211,0.03740604277996536,0.03358554013123676,0.02839119180781726,0.040375416481925434,-0.010052755181163745,0.04767590176230544,0.007969509004575532,0.04040785289828063,-0.0065324347356357755,-0.006734066854694314
SYN0232,-0.008544147859143316,-0.08134661186836381,-0.011996470026387315,-0.04272354072113722,0.016167774787112524,-0.09072457229207849,0.07841234592780325,-0.006704182534627661,-0.023579990346731878,0.03326674037253796,-0.04160054989584376,-0.04831965388252319,-0.07427910868493381,-0.03789898520901395,0.04155343221635933,-0.027050887002335298,0.028899470208340695,0.019918004269388306,-0.09692530664252676,0.007215607924143811
